tweet_id,tweet_url,tweet_text,stance,persuasiveness,split,label,persuasiveness_label
1159776308173463554,https://t.co/nU5Ni3Ngai,"Fr Mc Cafferty defends the #prolife #Fightbackcampaign at St Mary's College Belfast. Abortion is a Moral Sin against the Catholic teaching.
#AbortionIsMurder #Thoushallnotkill #NotinOurName #Fightbackcampaign #FightBack #northernireland https://t.co/nU5Ni3Ngai",oppose,no,train,0,0
1352666276909477888,https://t.co/TdgeBGo8fE,Today is the 48th anniversary of Roe v. Wade.  Keep abortion legal. Women deserve to have autonomy over their own bodies. https://t.co/TdgeBGo8fE,support,no,train,1,0
1185231617264181248,https://t.co/HSU1sHpJnb,"“With the help of an abortion healing ministry, couples can successfully work through abortion-related challenges. God’s grace can bring true healing to the relationships of those who trust in His infinite mercy.”
USCCB Secretariat of Pro-Life Activities https://t.co/HSU1sHpJnb https://t.co/6mMxKTuVgV",oppose,no,train,0,0
1284616491271442433,https://t.co/fLh8AGlfSL,"Fires have nothing to do with #ProLife #BethYeshua.
Church has NO authority to interfere between a girl &amp; her doctor unless asked.
Abortions are #Legal because we have unwanted pregnancies which doesn't happen without a man.
Church needs to teach #RESPECT.
1st for God then others https://t.co/fLh8AGlfSL",support,no,train,1,0
1206976607363227648_aug,https://t.co/gNRRuBk5o5,State abortion restrictions have the potential to limit clinicians’ ability to manage pregnancy loss -- and promote investigations and criminal charges against those experiencing it. https://t.co/gNRRuBk5o5 https://t.co/4KasjCzcoy,support,no,train,1,0
1178720910309761024,https://t.co/m7IzGSjF57,"The fact that human life begins at conception is settled science. Here are 15 studies that confirm it. Logic: It is wrong to intentionally take a human life. Abortion intentionally takes a human life. Therefore, abortion is wrong. #Prolife is #Proscience
https://t.co/m7IzGSjF57 https://t.co/Jdkde5TkiR",oppose,no,train,0,0
1364902967946674179,https://t.co/UYJz7Gqlv3,"Annabelle was tragically miscarried at 8 weeks old. It’s devastating Planned Parenthood murders babies Annabelle’s age with the ghastly abortion pill. 

We must outlaw this deadly drug &amp; the massacre of preborn children. https://t.co/UYJz7Gqlv3",oppose,no,train,0,0
1133271388767367173,https://t.co/tp9reW0Aka,"Having an abortion in some states now makes a criminal out of you. Imagine going to jail with some hardcore gangsters for having an abortion. 

HAAAAIBO!

#mybodymychoice #youknowme #youknowus #prochoice #equalrights #plannedparenthood #equality #womensreproductiverights https://t.co/tp9reW0Aka",support,yes,train,1,1
1357433753740673028,https://t.co/RZ3anhTMPU,"If there's one thing we want society to relearn, it's that all life is valuable and motherhood is both beautiful and blessing. 

#ChooseLife #prolife #OneLifeAtaTime #BetheHope https://t.co/RZ3anhTMPU",oppose,no,train,0,0
1356422438410727424,https://t.co/imOETCA10O,Several of our Ottawa County Republican Party Central Committeemen and Ottawa County Republican Women’s Club members attended the Port Clinton March for Life today. The Unborn Child Has a Fundamental Right to Life. https://t.co/imOETCA10O,oppose,no,train,0,0
1078098146494951424,https://t.co/ZVjL0fXv7M,"Abortion Has Killed More Black Americans Than Crime, Accidents, Cancer or AIDS https://t.co/ZVjL0fXv7M #blacklivesmatter #ProLife https://t.co/cU09DYHYob",oppose,no,train,0,0
1160000604112084995,https://t.co/bHkU8dBvje,"If abortion is “sacred” there is no difference between it and child sacrifice. Abortion is a terrible evil that subjects the lives of innocent babies to the whims of another. Life must be an inalienable right.  Without life, no other rights exist. #StopAbortion #ProLife https://t.co/bHkU8dBvje",oppose,yes,train,0,1
1291350869238218752,https://t.co/9lQKz2SDsc,"Mother Teresa saw love as always the appropriate response to a fellow human being. Abortion ends the life of a pre-born child and injures women, men, families and society. We need to do better than abortion to help people facing difficult circumstances. #prolife #prolifeTO https://t.co/9lQKz2SDsc",oppose,no,train,0,0
1156020465862762496,https://t.co/DNq2I2GyMb,"#Texas Governor Greg Abbott signs bill making it illegal to kill a child who survives an abortion. Doctors in Texas won’t be able to murder children post birth! 

Thank you for supporting LIFE! #prolife 

via @frfrankpavone #ChooseLife #adoption #medical #catholic https://t.co/DNq2I2GyMb",oppose,no,train,0,0
1241036825759752192,https://t.co/6S0dGEIa3Q,"Abortion stops a beating heart, destroys a life, and ends a generation. 

#ReachRescueRestore; #HumanCoalition; #Savethebabyhumans; #Endabortion; #Abortion; #Prolife; #mybodymychoice https://t.co/6S0dGEIa3Q",oppose,yes,train,0,1
1067541575864074243,https://t.co/e3xliPFkes,"“The reduction in the number of abortions is due to many factors, from declining rates of sexual activity, especially among teens, to pro-life legislative gains.” says chair of @USCCB Committee on #ProLife Activities https://t.co/e3xliPFkes https://t.co/YjSmrxrBcz",oppose,yes,train,0,1
1352645064175058944,https://t.co/ocmpKgRiVk,"It is with great sadness today that we reflect on the 48th anniversary of the Roe v. Wade decision. Every unborn child has a right to life. As a father, a proud member of the Pro-Life Caucus and Values Action Team, I will continue to be a champion of the unborn. #KS01 #ProLife https://t.co/ocmpKgRiVk",oppose,no,train,0,0
1166499165322432512,https://t.co/kZuyFqZjH6,"Every #abortion deprives a child of life, and may leave a woman with a lifetime of sadness. #nswpol @nsw_upperhouse #abortionhurtswomen https://t.co/kZuyFqZjH6",oppose,yes,train,0,1
1158773063137337344,https://t.co/5SbJ1uVQzl,"""Nine states have passed laws this year tightening restrictions on when abortions can be performed. If put into effect, they could prevent tens of thousands of abortions."" https://t.co/5SbJ1uVQzl #prolife https://t.co/79WDUGcmha",oppose,yes,train,0,1
1352789521734258688,https://t.co/MyCq2uNeLG,"All those clumps of cells can contribute to society! No matter how difficult the circumstances appear to be, they all have a RIGHT to LIVE! 
#ChooseLife #ProLife #StopAbortion #PrayToEndAbortion https://t.co/MyCq2uNeLG",oppose,yes,train,0,1
1278005717044207616,https://t.co/NNChLTTlqn,"US Bishops' #ProLife Archbishop says Supreme Court's Decision Continues ""Cruel Precedent"" and “Abortion violently ends the life of a child..."" FULL TEXT @USCCB
https://t.co/NNChLTTlqn https://t.co/C7iCcOv4zJ",oppose,no,train,0,0
1116349309702643712,https://t.co/P8vrTsfypr,"BREAKING: South Korea Court Rules Abortion Ban Unconstitutional, Babies Could be Killed in Abortions Up to Birth https://t.co/P8vrTsfypr #SouthKorea #prolife https://t.co/6jKA3Uk2yH",oppose,yes,train,0,1
1153726560610004992,https://t.co/mFhxodJczc,"TRAP laws imposing medicaly unnecessary requirements on outpatient abortion clinics, have forced many clinics in many states to close. In 2019, 5 states passed laws chalenging Roe v. Wade with 6 more pending. For many ppl, abortion exists only as a right on paper. @breakchainsmag https://t.co/mFhxodJczc",support,yes,train,1,1
1205232136598499339,https://t.co/9VbAbEfw6l,"In case anyone was wondering: Abortion is NEVER medically necessary to save the life of the mother.

Thank you, Dr. @OmarHamada, for being a strong pro-life voice for the voiceless and the mothers carrying those tiny lives! https://t.co/9VbAbEfw6l",oppose,yes,train,0,1
1354421033961480195_aug,https://t.co/cFo1NtV7kt,"Antis have framed and shamed abortion as ""immoral"", as ""murder"" for so long, people have bought into it. Antis act like they have a moral high ground when they really don't. Abortion is healthcare. Abortion is a moral choice. Say the ""A"" word. #Prochoice  @phdefenders @engage_we https://t.co/cFo1NtV7kt",support,no,train,1,0
1075048550206201857_aug,https://t.co/Sr4JgAXtGX,"“Abortion is good for women, families, and communities . . . Many of us have our careers or our children because of our abortions."" - Lindy West

‘Shout Your Abortion’ Founder Releases Book of Essays From Women ‘Not Sorry’ for Ending Their Child’s Life https://t.co/Sr4JgAXtGX https://t.co/PjiiTardma",support,no,train,1,0
1201545386302824455,https://t.co/vMjcUjKWEf,"Human life is worth protecting. 

#ReachRescueRestore; #HumanCoalition; #Helphurtingwomen; #Helpthehurting; #HelptheVulnerable; #Savethebabyhumans; #Preborn; #Rescuethepreborn; #Endabortion; #Restorefamilies; #Abortion; #Valuelife; #Prolife; #mybodymychoice https://t.co/vMjcUjKWEf",oppose,no,train,0,0
1235672701953601564,https://t.co/uryVsLNRNC,"It is wrong to hide the horrific realities of abortion behind the word ""choice."" Learn more of our pro-life values here: https://t.co/uryVsLNRNC https://t.co/TKN6OjOXXt",oppose,yes,train,0,1
1041476526519316481,https://t.co/AXHFYzC17A,"🌺Please RT 

 @StudentsforLife

The Pro-Life Generation is ready to abolish abortion! If you want to learn how to abolish abortion on your campus, make sure to sign up at https://t.co/AXHFYzC17A  for the best pro-life conference in the world! https://t.co/6ZkhBmfAaB",oppose,yes,train,0,1
1263744765004320768,https://t.co/6cMgekotDw,"Abortion ends a human life.

#RepealSection9 #Prolife #NorthernIreland #LetThemLive https://t.co/6cMgekotDw",oppose,no,train,0,0
1211695971694006272,https://t.co/9qgi6nJ8DX,"Poonam recognizes that abortion funds provide the kind of compassionate care everyone deserve. As the year comes to a close, make it a resolution to join Poonam in supporting abortion funds by making a donation today. 

https://t.co/9qgi6nJ8DX #fundabortionwithus https://t.co/w5suuFiIY8",support,no,train,1,0
1276074025589116931,https://t.co/n2mpuo0SlG,"The plain truth, the bitter truth for the Pro-Life side , is that abortion is now embedded in the culture. #StopKihikasAbortionBill https://t.co/n2mpuo0SlG",oppose,yes,train,0,1
1365499911672909824,https://t.co/vaQ7zsdLA0,"South Dakota passes law requiring doctors to help babies born alive after abortion
""We expect doctors to treat all children equally, even those born in horrific circumstances. That’s basic human decency.”
https://t.co/vaQ7zsdLA0
#abortion #SouthDakota #doctor #prolife #prochoice https://t.co/URvdwa8rSx",oppose,no,train,0,0
1265810041933828097,https://t.co/Zkp4zXrWri,"“… The fetus and then infant, utterly and helplessly dependent, lacks an identity and existence apart from its relationship with the mothering one who chooses to care for it.”  https://t.co/Zkp4zXrWri https://t.co/etMj2BFxnS",oppose,no,train,0,0
1191447560378040322,https://t.co/271qtzO8m7,"Abortion is wrong. Plain and simple. Will you pray and ask God how you can use your gifts and talents to end it? 

#ReachRescueRestore; #HumanCoalition; #Savethebabyhumans; #Preborn; #Rescuethepreborn; #Endabortion; #Restorefamilies; #Abortion; #Prolife; #mybodymychoice https://t.co/271qtzO8m7",oppose,no,train,0,0
1211769418084163584,https://t.co/i0wHBknD8U,The pro-life movement can and will make abortion unthinkable AND unavailable. #EndAbortion https://t.co/i0wHBknD8U,oppose,no,train,0,0
1200098400491966464,https://t.co/KB3qyollCd,"Philosopher Judith Jarvis Thomson argues that abortion isn’t immoral. She grants that fetus’s are persons with a right to life. She then wonders how we’re to get from that point to the immorality of abortion....Read more here: https://t.co/KB3qyollCd
#ethics #philosophy https://t.co/Cmce51qoOk",oppose,no,train,0,0
1367212713240391683,https://t.co/8QyEN8Cw0T,"We’re so pro-life that we want you to die by asphyxiation! No really! We do! We hope it hurts! 

Blessings. https://t.co/8QyEN8Cw0T",oppose,yes,train,0,1
1045568861070864385_aug,https://t.co/g1sOH8gOHy,"Today is the Intl #SafeAbortion Day. Restrictive abortion laws endanger the lives of women.Thats why the claim often made by opponents of abortion that they're ""pro-life"" is misleading. For this #FearlessFriday, read this statement from UN experts: https://t.co/g1sOH8gOHy https://t.co/lAxZdBnX0C",support,no,train,1,0
1252258296821624838,https://t.co/eYXjZVDEIr,The pro-life generation is ready to abolish abortion! https://t.co/eYXjZVDEIr,oppose,no,train,0,0
1299366247612796934,https://t.co/pwTbGorkEr,"Eliminate the crisis, not the child. The pro-life movement are the ones who help women in crisis with practical help and support

#lovethemboth https://t.co/pwTbGorkEr",oppose,no,train,0,0
1093882676908646400,https://t.co/TJT3kBlZDe,"It is a smile of a baby that makes life worth living.

#RightToLifeNEOhio #righttolife #prolife #babies #children #parents #love #hope #prolifeadvocates #speakfortheweak #marchforlife #whywemarch https://t.co/TJT3kBlZDe",oppose,no,train,0,0
1247670628309553153_aug,https://t.co/cNGRURtR3i,COVID-19 Could Permanently Make Abortions Harder to Access Nationwide https://t.co/cNGRURtR3i https://t.co/oELxH8re5U,support,no,train,1,0
1174334814167715840,https://t.co/jbNlKgu01s,"We know unexpected pregnancy can be scary. But there is hope and help!

#ReachRescueRestore; #HumanCoalition; #Savethebabyhumans; #Preborn; #Rescuethepreborn; #Endabortion; #Restorefamilies; #Abortion; #Valuelife; #Prolife 

Photo by Mustafa Omar on Unsplash https://t.co/jbNlKgu01s",oppose,no,train,0,0
1227734057393491980_aug,https://t.co/yH46JHKQEJ,"“keep your filthy laws off my silky drawers” 

#AbortionIsAWomansRight #ProChoice because banning abortion won’t stop #abortion. it will only stop safe abortion. https://t.co/yH46JHKQEJ",support,yes,train,1,1
1195407658670526470,https://t.co/gXENwPr1aR,"Governor Whitmer's unlimited abortion act would allow abortion facilities to operate without inspections. What happens when you let abortionists regulate themselves? This, from the Muskegon abortion facility closed in 2013: https://t.co/gXENwPr1aR #prolife https://t.co/QbBNIGQgzr",oppose,yes,train,0,1
1232300479184605184,https://t.co/KRUKhvjjSJ,"Today, the US Senate will vote on 2 anti-abortion bills designed to restrict women's rights. These are purely political votes, meant to mislead the public, &amp; drive false narratives about abortion. Support for safe/legal abortions are at a record high (77% support Roe V. Wade) https://t.co/KRUKhvjjSJ",support,no,train,1,0
